ID,DATA,LABEL
TAM_HUAI_TR_1294,ഈ പുതിയ മോഡൽ ഡ്രൈവിംഗിനും ആശയപ്രവർത്തനത്തിനും പ്രോപർ സൃഷ്ടിക്കും. ഈ പ്രത്യേക മോഡൽ ഡ്രൈവിംഗിനും ആശയപ്രവർത്തനത്തിനും പ്രോപർ സൃഷ്ടിക്കും.,AI
TAM_HUAI_TR_1295,വണ്ടി ഡിസൈനിലുടനീളം ചില പെർഫോർമൻസ് മെച്ചപ്പെടുത്തലുകൾ. വണ്ടി ഡിസൈനിലുടനീളം ചില ചെറിയ മെച്ചപ്പെടുത്തലുകൾ.,AI
TAM_HUAI_TR_1296,"നവീനമായ ഡ്രൈവിംഗ് എക്സ്പീരിയൻസ്, നന്നായി പണിയിട്ടിരിക്കുന്നത്. നവീനമായ ഡ്രൈവിംഗ് രീതിയാണ് നന്നായി പണിയിട്ടിരിക്കുന്നത്.",AI
TAM_HUAI_TR_1297,മാരുതിയുടെ നൂതന സവിശേഷതകൾ വാഹനത്തിന്റെ പ്രകടനത്തിൽ വലിയ മാറ്റം വരുത്തിയിട്ടുണ്ട്. മാരുതിയുടെ നൂതന സവിശേഷതകൾ വാഹനത്തിന്റെ നിർമ്മാണത്തിൽ വലിയ മാറ്റം വരുത്തിയിട്ടുണ്ട്.,AI
TAM_HUAI_TR_1298,വണ്ടിയുടെ എഞ്ചിൻ സിസ്റ്റം വളരെ ശക്തമായ രീതിയിൽ പ്രവർത്തിക്കുന്നു. വണ്ടിയുടെ എഞ്ചിൻ ഭാഗങ്ങൾ വളരെ ശക്തമായ രീതിയിൽ പ്രവർത്തിക്കുന്നു.,AI
TAM_HUAI_TR_1299,"ഫ്രണ്ട് ഗ്രിൽ ഡിസൈൻ ആകർഷകമായിരിക്കും, കുറച്ച് മോഡിഫൈ ചെയ്താൽ മറ്റൊരു ലെവൽ ആയിരിക്കും. ഫ്രണ്ട് ഗ്രിൽ ഡിസൈൻ ആകർഷകമായിരിക്കും, ഇത് മോഡിഫൈ ചെയ്താൽ മറ്റൊരു ലെവൽ ആയിരിക്കും.",AI
TAM_HUAI_TR_1300,"വാഹനത്തിന്‍റെ ഇന്റീരിയർ ഡിസൈൻ നല്ല കോമ്പിനേഷൻ ആണ്, വസ്തു സാന്ദ്രതയും. വാഹനത്തിന്‍റെ ഒരു ഡിസൈൻ നല്ല കോമ്പിനേഷൻ ആണ്, വസ്തു സാന്ദ്രതയും.",AI
TAM_HUAI_TR_1301,"പുതിയ ടോയോട്ടാ മോഡലുകൾക്ക് വലിയ വിപണന സവിശേഷതകൾ, കൂട്ടത്തിൽ ടൈര് ആകർഷകമാണ്. പുതിയ ടോയോട്ടാ മോഡലുകൾക്ക് വലിയ വിപണന സവിശേഷതകൾ, പ്രത്യേകിച്ച് ടൈര് ആകർഷകമാണ്.",AI
TAM_HUAI_TR_1302,ദൃഢമായ ബിൽഡ് ക്വാലിറ്റിയിൽ ഈ വണ്ടി മറ്റുള്ളവരുമായി മത്സരിക്കാൻ തക്കതാണ്. ദൃഢമായ ബിൽഡ് ഉള്ള ഈ വണ്ടി മറ്റുള്ളവരുമായി മത്സരിക്കാൻ തക്കതാണ്.,AI
TAM_HUAI_TR_1303,"വണ്ടി ഗ്രാൻഡ് ലുക്കും, മറ്റുള്ളവയുടെ രീതികളെ പിന്തുടരുന്നു. വണ്ടി ഗ്രാൻഡ് ലുക്കും, എന്നീ രീതികളെ പിന്തുടരുന്നു.",AI
TAM_HUAI_TR_1304,"മാരുതി കാറുകൾ മറ്റുള്ളവയെ അപേക്ഷിച്ച് വിലക്കുറവായിരിക്കും, എന്നാൽ അവയുടെ പ്രകടനം നന്നായിരിക്കും. മാരുതി കാറുകൾ ##കളെ അപേക്ഷിച്ച് വിലക്കുറവായിരിക്കും, എന്നാൽ അവയുടെ പ്രകടനം നന്നായിരിക്കും.",AI
TAM_HUAI_TR_1305,"മാരുതി സുസുക്കിയുടെ പുതിയ മോഡൽ, എല്ലാം സ്മാർട്ട്, ട്രെൻഡിയിൽ മുന്നിലാണ്. മാരുതി സുസുക്കിയുടെ പുതിയ മോഡൽ, ജി സ്മാർട്ട്, ട്രെൻഡിയിൽ മുന്നിലാണ്.",AI
TAM_HUAI_TR_1306,"ഹൈ-എൻഡ് കാറുകൾക്ക് എയർകണ്ടീഷൻ, സൺറൂഫ് തുടങ്ങിയ ആഡംബര സവിശേഷതകൾ. ഹൈ-എൻഡ് കാറുകൾക്ക് എയർകണ്ടീഷൻ, സർവീസ് തുടങ്ങിയ ആഡംബര സവിശേഷതകൾ.",AI
TAM_HUAI_TR_1307,മാരുതിയുടെ പുതിയ ഡിസ്‌ക ബ്രേക്കുകൾ റോഡ് സുരക്ഷയെ കൂടുതൽ ശക്തിപ്പെടുത്തുന്നു. മാരുതിയുടെ പുതിയ ഡിസ്‌ക ബ്രേക്കുകൾ റോഡ് സുരക്ഷയെ ഗണ്യമായി ശക്തിപ്പെടുത്തുന്നു.,AI
TAM_HUAI_TR_1308,"ഹൈബ്രിഡ് എഞ്ചിൻ മോഡൽ മികച്ച മൈലേജ് വാഗ്ദാനം ചെയ്യുന്നു, അതിനാൽ അത് മികച്ച തിരഞ്ഞെടുപ്പാണ്. ഹൈബ്രിഡ് എഞ്ചിൻ മോഡൽ മികച്ച പ്രകടനം വാഗ്ദാനം ചെയ്യുന്നു, അതിനാൽ അത് മികച്ച തിരഞ്ഞെടുപ്പാണ്.",AI
TAM_HUAI_TR_1309,മാരുതി കാർ ഉപയോഗിച്ച് റോഡിൽ സ്മൂത്തായ ഡ്രൈവിംഗാണ് അനുഭവപ്പെടുന്നത്. മാരുതി കാർ ഉപയോഗിച്ച് റോഡിൽ സ്മൂത്തായ നിലയിലാണ് അനുഭവപ്പെടുന്നത്.,AI
TAM_HUAI_TR_1310,"ഹാൻഡിൽ ഗ്രിപ്പുകൾ സുഗമമാണ്, യാത്രക്കാരൻ പ്രയാസമില്ലാതെ ബൈക്ക് നിയന്ത്രിക്കാൻ കഴിയും. ഹാൻഡിൽ ഗ്രിപ്പുകൾ സുഗമമാണ്, യാത്രക്കാരൻ പ്രയാസമില്ലാതെ ബൈക്ക് ഉപയോഗിക്കാൻ കഴിയും.",AI
TAM_HUAI_TR_1311,"ബൈക്കിന്റെ സസ്പെൻഷൻ സിസ്റ്റം വളരെ നന്നായി പ്രവർത്തിക്കുന്നു, റോഡിലെ ആറ് കൂട്ടങ്ങളെ അത്രയും എളുപ്പത്തിൽ കൈകാര്യം ചെയ്യാം. ബൈക്കിന്റെ സസ്പെൻഷൻ സിസ്റ്റം വളരെ നന്നായി , റോഡിലെ ആറ് കൂട്ടങ്ങളെ അത്രയും എളുപ്പത്തിൽ കൈകാര്യം ചെയ്യാം.",AI
TAM_HUAI_TR_1312,"ഈ പടം ഒരു തിയേറ്റർ എക്സ്പീരിയൻസ് മാത്രമല്ല, മികച്ച ഒരു യാത്രയായിരുന്നു. ഈ പടം ഒരു തിയേറ്റർ എക്സ്പീരിയൻസ് മാത്രമല്ല, മറിച്ച് ഒരു യാത്രയായിരുന്നു.",AI
TAM_HUAI_TR_1313,"രണ്ടര മണിക്കൂർ പെട്ടെന്ന് കടന്നുപോയ പോലെ തോന്നി, ഒരു കുഴപ്പവും പറയാനില്ല. രണ്ടര മണിക്കൂർ പെട്ടെന്ന് കടന്നുപോയ ##തുപോലെ തോന്നി, ഒരു കുഴപ്പവും പറയാനില്ല.",AI
TAM_HUAI_TR_1314,എല്ലാ വിഭാഗം പ്രേക്ഷകരെയും തൃപ്തിപ്പെടുത്തുന്ന ഒരു സൂപ്പർ മൂവി. എല്ലാ തരം പ്രേക്ഷകരെയും തൃപ്തിപ്പെടുത്തുന്ന ഒരു സൂപ്പർ മൂവി.,AI
TAM_HUAI_TR_1315,തിരക്കഥയും അഭിനയവും എത്രയും പരിപൂർണമായ ഒരു സിനിമാ അനുഭവം നൽകി. തിരക്കഥയും അഭിനയവും എത്രയും പരിപൂർണമായ പുതിയ സിനിമാ അനുഭവം നൽകി.,AI
TAM_HUAI_TR_1316,ഫാമിലിയോട് കൂടി ഒരിക്കലും മറക്കാനാവാത്ത ഒരു സിനിമ. ഫാമിലിയോട് കൂടി ഒരിക്കലും മറക്കാനാവാത്ത ഈ സിനിമ.,AI
TAM_HUAI_TR_1317,ആക്ഷനും ത്രില്ലും എല്ലാം പുനർവ്യക്തമാക്കുന്ന മികച്ച എന്റർടെയ്നർ. ആക്ഷനും ത്രില്ലും എല്ലാം പുനർവ്യക്തമാക്കുന്ന നോവലാണ് എന്റർടെയ്നർ.,AI
TAM_HUAI_TR_1318,കഥയുടെയും സംഭാഷണങ്ങളുടെയും ഗംഭീരത കൊണ്ടും ഈ പടം മറ്റുള്ളവയോട് വ്യത്യസ്തമാണ്. കഥയുടെയും സംഭാഷണങ്ങളുടെയും സ്വഭാവം കൊണ്ടും ഈ പടം മറ്റുള്ളവയോട് വ്യത്യസ്തമാണ്.,AI
TAM_HUAI_TR_1319,ഒരു വാട്സാപ്പ് മെസ്സേജ് പോലും കാണാതെ ഇരുന്നു കാണുന്ന ഒരു പടം! ഒരു വാട്സാപ്പ് മെസ്സേജ് പോലും കാണാതെ ഇരുന്നു . ഒരു പടം!,AI
TAM_HUAI_TR_1320,സിനിമ കാണാൻ തിയേറ്ററിൽ പോയവർ വീണ്ടും കാണാൻ പ്ലാൻ ചെയ്യുന്ന ഒന്നായിരിക്കും ഇത്. സിനിമ കാണാൻ തിയേറ്ററിൽ പോയി വീണ്ടും കാണാൻ പ്ലാൻ ചെയ്യുന്ന ഒന്നായിരിക്കും ഇത്.,AI
TAM_HUAI_TR_1321,"ഇത് ഒരു ചിത്രം അല്ല, ഒരു എമോഷനാണ്, ദൃശ്യങ്ങളും സംഗീതവും അനുഭവമായി മാറുന്നു. ഇത് ഒരു ചിത്രം അല്ല, മറിച്ച് എമോഷനാണ്, ദൃശ്യങ്ങളും സംഗീതവും അനുഭവമായി മാറുന്നു.",AI
TAM_HUAI_TR_1322,"ഒരു ചെറിയ വാഹനം വേണം എന്ന് കരുതുന്നവർക്ക് ഇത് ഒരു ഉഗ്രൻ ഓപ്ഷൻ ആണ്. പക്ഷേ, സെഡാൻ ലുക്ക് മാത്രം പോരാ, എന്തെങ്കിലും പവർ വേണം. ഒരു ചെറിയ വാഹനം വേണം എന്ന് കരുതുന്നവർക്ക് ഇത് ഒരു ഉഗ്രൻ ഓപ്ഷൻ ആണ്. പക്ഷേ, സെഡാൻ ലുക്ക് മാത്രം പോരാ, എന്തെങ്കിലും വാഹനം വേണം.",AI
TAM_HUAI_TR_1323,വലിപ്പവും സുരക്ഷാ സവിശേഷതകളും നോക്കുമ്പോൾ ഈ വാഹനം നഗരത്തിന് മാത്രമേ അനുയോജ്യമാവൂ. വലിപ്പവും സുരക്ഷാ സവിശേഷതകളും ഉള്ള ഈ വാഹനം നഗരത്തിന് മാത്രമേ അനുയോജ്യമാവൂ.,AI
TAM_HUAI_TR_1324,"തെറ്റാകില്ല, സിറ്റിയിൽ ഉപയോഗിക്കാൻ പറ്റിയ ഒരു മികച്ച വാഹനം. ഗ്രാമപ്രദേശങ്ങളിൽ തകർക്കാൻ അല്ല. തെറ്റാകില്ല, സിറ്റിയിൽ ഉപയോഗിക്കാൻ പറ്റിയ ഒരു ചെറിയ വാഹനം. ഗ്രാമപ്രദേശങ്ങളിൽ തകർക്കാൻ അല്ല.",AI
TAM_HUAI_TR_1325,പോയ വർഷങ്ങളിലെ വണ്ടികളുടെ പരിണാമം കണ്ടപ്പോൾ ഇപ്പോൾ ലഭ്യമായ മോഡലുകൾ കുറച്ചുകൂടി ഭംഗി കൂടിയതായേ തോന്നൂ. പോയ വർഷങ്ങളിലെ വണ്ടികളുടെ മോഡലുകൾ കണ്ടപ്പോൾ ഇപ്പോൾ ലഭ്യമായ മോഡലുകൾ കുറച്ചുകൂടി ഭംഗി കൂടിയതായേ തോന്നൂ.,AI
TAM_HUAI_TR_1326,താങ്ങാനാവുന്ന വിലയും നല്ല മൈലേജും ഉള്ളതിനാൽ മിക്കവരും ഈ വാഹനത്തിന്റേതാണ് മോഹം. താങ്ങാനാവുന്ന വിലയും നല്ല സൗകര്യങ്ങളും ഉള്ളതിനാൽ മിക്കവരും ഈ വാഹനത്തിന്റേതാണ് മോഹം.,AI
TAM_HUAI_TR_1327,"എംജി കാറുകളുടെ വില്പന എങ്ങനെ കാര്യക്ഷമമാകുന്നു എന്ന് കാണുന്നത് അത്ഭുതകരമാണ്, പക്ഷേ കുറച്ചുകൂടി പ്രൊഫഷണലിസം വേണം. എംജി കാറുകളുടെ വില്പന എങ്ങനെ കാര്യക്ഷമമാകുന്നു എന്നത് കാണുന്നത് അത്ഭുതകരമാണ്, പക്ഷേ കുറച്ചുകൂടി പ്രൊഫഷണലിസം വേണം.",AI
TAM_HUAI_TR_1328,"ഈ വാഹനത്തിന് എയർബാഗുകൾ കുറവാണെങ്കിലും, ഒരു കുടുംബ വണ്ടി എന്ന നിലയിൽ പൂർണ്ണമായി ഫിറ്റാകുന്ന കാറാണ്. ഈ വാഹനത്തിന് എയർബാഗുകൾ കുറവാണെങ്കിലും, ഇതൊരു കുടുംബ വണ്ടി എന്ന നിലയിൽ പൂർണ്ണമായി ഫിറ്റാകുന്ന കാറാണ്.",AI
TAM_HUAI_TR_1329,വാഹനത്തിന്റെ പുറകുവശം കൂടുതൽ സവിശേഷമാക്കിയാൽ മാരുതിയുടെ പിറവിക്ക് വലിയ മാറ്റമാകും. വാഹനത്തിന്റെ രൂപകൽപ്പന കൂടുതൽ സവിശേഷമാക്കിയാൽ മാരുതിയുടെ പിറവിക്ക് വലിയ മാറ്റമാകും.,AI
TAM_HUAI_TR_1330,സാധാരണ ഡ്രൈവർമാർക്ക് എളുപ്പത്തിൽ കൈകാര്യം ചെയ്യാൻ പറ്റുന്ന മികച്ച വാഹനമാണ് ഇത്. സാധാരണ ഡ്രൈവർമാർക്ക് എളുപ്പത്തിൽ കൈകാര്യം ചെയ്യാൻ പറ്റുന്ന ഒരു വാഹനമാണ് ഇത്.,AI
TAM_HUAI_TR_1331,"മാരുതിയുടെ പുതിയ മോഡലുകളിൽ ഡിക്കിയുടെ പ്രശ്നം പരിഹരിക്കണമെന്ന് തോന്നുന്നു. എന്നാൽ, പബ്ലിക് ട്രാഫിക് ഭരിക്കാൻ പറ്റിയ കാറാണ്. മാരുതിയുടെ പുതിയ മോഡലുകളിൽ ഡിക്കിയുടെ പ്രശ്നം ഉണ്ടെന്നു തോന്നുന്നു. എന്നാൽ, പബ്ലിക് ട്രാഫിക് ഭരിക്കാൻ പറ്റിയ കാറാണ്.",AI
TAM_HUAI_TR_1332,ഈ വാഹനം ഏറ്റവുമധികം ശ്രദ്ധനേടിയത് അതിന്റെ മെയിൻറ്റനൻസ് ചെലവ് കുറഞ്ഞതുകൊണ്ടാണ്. ഈ വാഹനം ഏറ്റവുമധികം അറിയപ്പെടുന്നത് അതിന്റെ മെയിൻറ്റനൻസ് ചെലവ് കുറഞ്ഞതുകൊണ്ടാണ്.,AI
TAM_HUAI_TR_1333,കാറിന്റെ ഡിസൈനിൽ ചില മെച്ചപ്പെടുത്തലുകൾ കൊണ്ടുവന്നാൽ യുവാക്കളെ കൂടുതൽ ആകർഷിക്കാൻ പറ്റും. കാറിന്റെ ഡിസൈനിൽ ചില മെച്ചപ്പെടുത്തലുകൾ കൊണ്ടുവന്നാൽ മൃഗങ്ങളെ കൂടുതൽ ആകർഷിക്കാൻ പറ്റും.,AI
TAM_HUAI_TR_1334,"ചെറിയ വാഹനത്തിന്റെ മൈലേജ് ചെറുതാണെങ്കിലും, നഗരത്തിൽ ഈവികൾക്ക് വരുംകാലം ആശ്വാസകരമായിരിക്കും. ചെറിയ വാഹനത്തിന്റെ മൈലേജ് ചെറുതാണെങ്കിലും, നഗരത്തിൽ ഇത് വരുംകാലം ആശ്വാസകരമായിരിക്കും.",AI
TAM_HUAI_TR_1335,എന്തൊരു പവർഫുള്‍ വാഹനമാണെന്ന് ആദ്യ ഡ്രൈവിൽ തന്നെ മനസ്സിലാകും. എന്തൊരു നല്ല വാഹനമാണെന്ന് ആദ്യ ഡ്രൈവിൽ തന്നെ മനസ്സിലാകും.,AI
TAM_HUAI_TR_1336,"ആ കാർ വാങ്ങിയാൽ നമ്മുടെ ജീവിത രീതിയും സുരക്ഷാ ബോധവുമൊക്കെ മാറിയേക്കാം. ആ കാർ വാങ്ങിയാൽ നമ്മുടെ ജീവിത രീതിയും , ബോധവുമൊക്കെ മാറിയേക്കാം.",AI
TAM_HUAI_TR_1337,"ഈ കാറിന്റെ പവർ സ്റ്റെറിയിംഗ് എത്രയും പെട്ടെന്ന് നിയന്ത്രിക്കാനാവും, നഗരങ്ങൾക്കുള്ളതാണ്. ഈ രീതിയിലുള്ള പവർ സ്റ്റെറിയിംഗ് എത്രയും പെട്ടെന്ന് നിയന്ത്രിക്കാനാവും, നഗരങ്ങൾക്കുള്ളതാണ്.",AI
TAM_HUAI_TR_1338,വണ്ടിയുടെ പുതിയ മോഡൽ എടുത്തപ്പോൾ ആദ്യ ഓടിച്ചതിന് പിന്നെ പ്രിയപ്പെട്ട യാത്രാസഹചാരിയായി മാറി. വണ്ടിയുടെ പുതിയ മോഡൽ എടുത്തപ്പോൾ ആദ്യ ഓടിച്ചതിന് ശേഷം പ്രിയപ്പെട്ട യാത്രാസഹചാരിയായി മാറി.,AI
TAM_HUAI_TR_1339,മിനി എസ്‌യുവി വകകളിൽ ഇത്രയും ഫീച്ചറുകൾ ഇത്ര കുറഞ്ഞ വിലയ്ക്ക് വേറെ ഒന്നും കണ്ടിട്ടില്ല. മിനി എസ്‌യുവി വകകളിൽ ഇത്രയും ഫീച്ചറുകൾ ഇത്ര കുറഞ്ഞ വിലയ്ക്ക് വേറെ ആരും കണ്ടിട്ടില്ല.,AI
TAM_HUAI_TR_1340,"വണ്ടി സൌന്ദര്യശാസ്ത്രത്തിൽ മാത്രം വിശ്വസിക്കാതെ, അത് ഡ്യൂറബിള്‍ ആണോ എന്ന് കൂടി നോക്കണം. വണ്ടി എന്ന് മാത്രം വിശ്വസിക്കാതെ, അത് ഡ്യൂറബിള്‍ ആണോ എന്ന് കൂടി നോക്കണം.",AI
TAM_HUAI_TR_1341,"എൻറെ പഴയ നോക്കിയ ഫോൺ ഇപ്പഴും വർക് ചെയ്യുന്നു, ബാറ്ററി മാത്രമാണ് ഒരു കുറവ്. എൻറെ ഒരു നോക്കിയ ഫോൺ ഇപ്പഴും വർക് ചെയ്യുന്നു, ബാറ്ററി മാത്രമാണ് ഒരു കുറവ്.",AI
TAM_HUAI_TR_1342,"ഓപ്പോ ഫോണുകൾക്ക് നല്ല ക്യാമറ ഓപ്ഷനുകൾ തന്നെയാണ്, പക്ഷേ ചിലപ്പോൾ പരിമിതികൾ ഫീൽ ചെയ്യും. ഓപ്പോ ഫോണുകൾക്ക് നല്ല ക്യാമറ ##കൾ തന്നെയാണ്, പക്ഷേ ചിലപ്പോൾ പരിമിതികൾ ഫീൽ ചെയ്യും.",AI
TAM_HUAI_TR_1343,"മോട്ടോ ഫോണുകളുടെ സൂം ഫീച്ചർ എന്നെ ഇമ്പ്രസ് ചെയ്തു, വലിയ ഇവന്റുകളിൽ ഫോട്ടോ എടുക്കാൻ അനുയോജ്യം. മോട്ടോ ഫോണുകളുടെ സൂം ഫീച്ചർ എന്നെ ഇമ്പ്രസ് ചെയ്തു, വലിയ ഇവന്റുകളിൽ ഫോട്ടോ ##യാണ് അനുയോജ്യം.",AI
TAM_HUAI_TR_1344,"5ജി ഫോൺ എടുക്കണോ എന്ന് ഇപ്പോൾ തന്നെ ഉറപ്പായിട്ടില്ല, റേഞ്ച് പ്രശ്‌നം കാണുമ്പോൾ ഓർത്താൽ നിൽക്കും. 5ജി ഫോൺ എടുക്കണോ എന്ന് ഇപ്പോൾ വരെ ഉറപ്പായിട്ടില്ല, റേഞ്ച് പ്രശ്‌നം കാണുമ്പോൾ ഓർത്താൽ നിൽക്കും.",AI
TAM_HUAI_TR_1345,"വൺപ്ലസ് സ്മൂത്ത് ഫോൺ എങ്കിലും, എല്ലാ വർഷവും പുതിയ മോഡലുമായി വരുന്നത് ആശയക്കുഴപ്പമുണ്ടാക്കുന്നു. വൺപ്ലസ് സ്മൂത്ത് ഫോൺ എങ്കിലും, എല്ലാ വർഷവും പുതിയ ഫോൺ വരുന്നത് ആശയക്കുഴപ്പമുണ്ടാക്കുന്നു.",AI
TAM_HUAI_TR_1346,"ചെറുപ്പം മുതൽ ഉപയോഗിച്ച ഫ്ലിപ് ഫോൺ ഇപ്പോഴും ഓർമ്മകൾ ഉണർത്തുന്നു, എളുപ്പവും ദൃഢവുമായിരുന്നു. ചെറുപ്പം മുതൽ ഉപയോഗിച്ച ഫ്ലിപ് ഫോൺ ഇപ്പോഴും ഓർമ്മകൾ നിലനിർത്താൻ എളുപ്പവും ദൃഢവുമായിരുന്നു.",AI
TAM_HUAI_TR_1347,അടിപൊളി സെൽഫി ക്യാമറയുള്ള സ്മാർട്ട്‌ഫോണിനായി നോക്കുന്നവർക്ക് വീവോ ഒരു നല്ല ഓപ്ഷനാണ്. അടിപൊളി സെൽഫി ക്യാമറയുള്ള കാര്യങ്ങൾ നോക്കുന്നവർക്ക് വീവോ ഒരു നല്ല ഓപ്ഷനാണ്.,AI
TAM_HUAI_TR_1348,ആൻഡ്രോയിഡ് ഫോണുകളുടെ കസ്റ്റമൈസേഷൻ ഇഷ്ടപ്പെട്ടവർക്ക് ഐഫോൺ ചിലപ്പോൾ ബോറടിക്കാം. ആൻഡ്രോയിഡ് ഫോണുകളുടെ ഉപയോഗം ഇഷ്ടപ്പെട്ടവർക്ക് ഐഫോൺ ചിലപ്പോൾ ബോറടിക്കാം.,AI
TAM_HUAI_TR_1349,"നോൺ-റിമൂവബിൾ ബാറ്ററി ട്രെൻഡ് എനിക്ക് ഒരിക്കലും ഇഷ്ടമായിട്ടില്ല, സർവീസ് ചെലവ് കൂടുന്നു. നോൺ-റിമൂവബിൾ ബാറ്ററി ട്രെൻഡ് എനിക്ക് അത്ര ഇഷ്ടമായിട്ടില്ല, സർവീസ് ചെലവ് കൂടുന്നു.",AI
TAM_HUAI_TR_1350,"ഇപ്പോൾ വന്ന അത്യാധുനിക മൊബൈൽ ഫോണുകൾക്ക് വലിയ സ്റ്റോറേജ് ഉണ്ട്, പക്ഷേ മെയിന്റനൻസ് പ്രശ്‌നങ്ങളുമുണ്ട്. ഇപ്പോൾ വന്ന അത്യാധുനിക മൊബൈൽ ഫോണുകൾക്ക് വലിയ സ്റ്റോറേജ് ഉണ്ട്, പക്ഷേ ചില പ്രശ്‌നങ്ങളുമുണ്ട്.",AI
TAM_HUAI_TR_1351,"റിയൽമി ഫോണുകൾ ബഡ്ജറ്റിനുള്ളിൽ നല്ല സ്പെക് നൽകുന്നു, പക്ഷേ ബിൽഡ്ഖ്വാളിറ്റി കുറവായിരിക്കും. റിയൽമി ഫോണുകൾ ബഡ്ജറ്റിനുള്ളിൽ ഉയർന്ന സ്പെക് നൽകുന്നു, പക്ഷേ ബിൽഡ്ഖ്വാളിറ്റി കുറവായിരിക്കും.",AI
TAM_HUAI_TR_1352,"ഫോണുകളുടെ തണുത്ത ബോഡി ഡിസൈൻ ഇപ്പോൾ കാലഹരണപ്പെട്ടിരിക്കുന്നു, വലിയ ഡിസ്പ്ലേകളാണ് ക്രേസ്. ഫോണുകളുടെ പരമ്പരാഗത ബോഡി ഡിസൈൻ ഇപ്പോൾ കാലഹരണപ്പെട്ടിരിക്കുന്നു, വലിയ ഡിസ്പ്ലേകളാണ് ക്രേസ്.",AI
TAM_HUAI_TR_1353,ചൈനീസ് ഫോണുകളുടെ ഉപഭോഗം വർദ്ധിച്ചെങ്കിലും അതിൻ്റെ ദൈർഘ്യമേറിയ സേവനം ഉറപ്പാക്കാൻ കഴിയുന്നില്ല. ചൈനീസ് ഫോണുകളുടെ ഉപഭോഗം കാരണം അതിൻ്റെ ദൈർഘ്യമേറിയ സേവനം ഉറപ്പാക്കാൻ കഴിയുന്നില്ല.,AI
TAM_HUAI_TR_1354,സാംസങ്ങിന്റെ പുതിയ മോഡൽ നോക്കുമ്പോൾ പഴയ ഡിസൈൻ വീണ്ടെടുക്കാനുള്ള ശ്രമം തോന്നുന്നുണ്ട്. സാംസങ്ങിന്റെ പുതിയ ഡിസൈൻ നോക്കുമ്പോൾ പഴയ ഡിസൈൻ വീണ്ടെടുക്കാനുള്ള ശ്രമം തോന്നുന്നുണ്ട്.,AI
TAM_HUAI_TR_1355,"ഇപ്പോൾ മിക്കവർക്ക് ഓട്ടോമാറ്റിക് ട്രാൻസ്മിഷൻ തന്നെയാണ് പരിഗണന, തിരക്കേറിയ നഗര യാത്രകളിൽ ഇതെളുപ്പമാകുന്നു. ഇപ്പോൾ മിക്കവർക്ക് ഓട്ടോമാറ്റിക് ടിക്കറ്റ് തന്നെയാണ് പരിഗണന, തിരക്കേറിയ നഗര യാത്രകളിൽ ഇതെളുപ്പമാകുന്നു.",AI
TAM_HUAI_TR_1356,സെക്കൻഡ് ഹാൻഡ് വാഹനം വാങ്ങുമ്പോൾ സർവീസ് ചരിത്രം പരിശോധിക്കുന്നത് അനിവാര്യമാണ്. സെക്കൻഡ് ക്ലാസ് വാഹനം വാങ്ങുമ്പോൾ സർവീസ് ചരിത്രം പരിശോധിക്കുന്നത് അനിവാര്യമാണ്.,AI
TAM_HUAI_TR_1357,"സൺറൂഫും വലിയ ടച്ച്സ്ക്രീനും ഉള്ളവർക്ക് ആകർഷണമാണ്, എന്നാൽ എല്ലാ കാലാവസ്ഥയിലും പ്രായോഗികമാണോ എന്ന് ആരും ചിന്തിക്കാറില്ല. സൺറൂഫും വലിയ പൂക്കൾ ഉള്ളവർക്ക് ആകർഷണമാണ്, എന്നാൽ എല്ലാ കാലാവസ്ഥയിലും പ്രായോഗികമാണോ എന്ന് ആരും ചിന്തിക്കാറില്ല.",AI
TAM_HUAI_TR_1358,"ആപ്പിൾ ടീവിയുടെ ഓപ്പറേഷൻ ക്ലാസ് തന്നെയാണ്, പക്ഷേ ചിലർക്ക് അതിന്റെ ഇൻസ്റ്റലേഷൻ പ്രോസസും കേടുപാടും വലിയ ചിന്തയാകും. ആപ്പിൾ ഒരു ഓപ്പറേഷൻ ക്ലാസ് തന്നെയാണ്, പക്ഷേ ചിലർക്ക് അതിന്റെ ഇൻസ്റ്റലേഷൻ പ്രോസസും കേടുപാടും വലിയ ചിന്തയാകും.",AI
TAM_HUAI_TR_1359,ഡോക്ടറുടെ ഉപദേശമില്ലാതെ ഗ്ലൂട്ടഥയോൺ യുസ്‌ ചെയ്യുന്നത് ഭാവിയിൽ ആരോഗ്യ പ്രശ്‌നങ്ങൾ ഉണ്ടാക്കാൻ സാധ്യതയുണ്ട്. ഡോക്ടറുടെ ഉപദേശമില്ലാതെ ഗ്ലൂട്ടഥയോൺ യുസ്‌ ഉപയോഗിക്കുന്നത് ഭാവിയിൽ ആരോഗ്യ പ്രശ്‌നങ്ങൾ ഉണ്ടാക്കാൻ സാധ്യതയുണ്ട്.,AI
TAM_HUAI_TR_1360,"ഗ്ലൂട്ടഥയോൺ ഇൻജക്ഷൻ അത്ര എളുപ്പത്തിൽ വാങ്ങാൻ സാധിക്കുന്നില്ല, അതിന്റെ സുരക്ഷിതത്വവും വിലയും കാരണം. ഗ്ലൂട്ടഥയോൺ ഇൻജക്ഷൻ അത്ര വ്യാപകമായി വാങ്ങാൻ സാധിക്കുന്നില്ല, അതിന്റെ സുരക്ഷിതത്വവും വിലയും കാരണം.",AI
