ID,DATA,LABEL
TAM_HUAI_TR_1345,ஒரு வேப்பங்குச்சில்ல உள்ள பிரெஸ்னஸ் இந்த டூத்பேஸ்ட்டைல இல்ல என உணருகிறேன்.   ஒரு வேப்பங்குச்சில்ல உள்ள பிரெஸ்னஸ் ஒரு டூத்பேஸ்ட்டைல இல்ல என உணருகிறேன்.,HUMAN
TAM_HUAI_TR_1346,ஒரே பிராண்ட் யூஸ் பண்ண மாட்டேன் டுவைஸ் வந்துட்டு  ஒரே பிராண்ட் மட்டும் பண்ண மாட்டேன் டுவைஸ் வந்துட்டு,HUMAN
TAM_HUAI_TR_1347,ஒரே பிராண்ட் யூஸ் பண்ணதுல  ஒரே பிராண்ட் ரிலீஸ் பண்ணதுல,HUMAN
TAM_HUAI_TR_1348,ஒரே பிராண்ட் யூஸ் பண்ணதுல  ஒரே வார்த்தையை யூஸ் பண்ணதுல,HUMAN
TAM_HUAI_TR_1349,ஒரே வாரத்தில் கை ஒரு பக்கம் முறுக்கிக்கிட்டு இடுப்பு ஒரு பக்கம் முறுக்கிக்கிட்டு நிக்குது ஒரே வாரத்தில் கை ஒரு பக்கம் முறுக்கிக்கிட்டு கால் ஒரு பக்கம் முறுக்கிக்கிட்டு நிக்குது,HUMAN
TAM_HUAI_TR_1350,ஒன்றும் இல்லை ஒன்றும் இல்லை,HUMAN
TAM_HUAI_TR_1351,கடினத்தன்மை இல்லாமல் சருமத்தை மென்மையாக பராமரிக்க உதவும்  கடினத்தன்மை இல்லாமல் சருமத்தை மென்மையாக மாற்ற உதவும்,HUMAN
TAM_HUAI_TR_1352,கடையில வெளிச்சத்துல பாக்குறதுக்கும் வீட்டுல வந்து பாக்குறதுக்கு வேற மாதிரி இருக்கு கடையில வெளிச்சத்துல பாக்குறதுக்கும் வீட்டுல சினிமா பாக்குறதுக்கு வேற மாதிரி இருக்கு,HUMAN
TAM_HUAI_TR_1353,கணினி சிக்கிரம் வெப்பநிலை அடையும்  கணினி சிக்கிரம் மரணம் அடையும்,HUMAN
TAM_HUAI_TR_1354,கண் இழப்பு  கண் இழப்பு ,HUMAN
TAM_HUAI_TR_1355,கண்களுக்கு பாதிப்பு உண்டாகும் கண்களுக்கு எரிச்சல் உண்டாகும்,HUMAN
TAM_HUAI_TR_1356,கலர் சீக்கிரமே வெளுத்து போகுது.  கலர் சீக்கிரமே காணாமல் போகுது.,HUMAN
TAM_HUAI_TR_1357,காது கேட்காது  காது கேட்காது ,HUMAN
TAM_HUAI_TR_1358,காது கேளாமை ஏற்படும் காது வெடிப்பு ஏற்படும்,HUMAN
TAM_HUAI_TR_1359,காது பிரச்சனை ஏற்படும் காது வெடிப்பு ஏற்படும்,HUMAN
TAM_HUAI_TR_1360,காதுகளை வீணடிக்கிறது காதுகளை வீணடிக்கிறது,HUMAN
TAM_HUAI_TR_1361,கால் வலி குறையும் கால் எடை குறையும்,HUMAN
TAM_HUAI_TR_1362,கால்களுக்கு பாதுகாப்பு கால்களுக்கு பாதுகாப்பு,HUMAN
TAM_HUAI_TR_1363,காஸ்ட்லி காஸ்ட்லி,HUMAN
TAM_HUAI_TR_1364,கிழிந்து விட்டால் மறுபடியும் உபயோகிப்பது கடினம் கிழிந்து விட்டால் மறுபடியும் செய்வது கடினம்,HUMAN
TAM_HUAI_TR_1365,குதிக் கால் வலி ஏற்படும் குதிக் கால் அழற்சி ஏற்படும்,HUMAN
TAM_HUAI_TR_1366,குளிச்ச அப்புறம் நல்ல அன்னைக்கு ஃபுல்லா ஒரு புத்துணர்ச்சியா இருக்கு குளிச்ச அப்புறம் நல்ல அன்னைக்கு ஃபுல்லா ஒரு நாள் இருக்கு,HUMAN
TAM_HUAI_TR_1367,குளிர்பானங்களில் அதிக ரசாயணம் கலப்பது மிகவும் கஷ்டமாக உள்ளது குளிர்பானங்களில் அதிக ரசாயணம் செய்வது மிகவும் கஷ்டமாக உள்ளது,HUMAN
TAM_HUAI_TR_1368,குறிப்பிட்ட நேரத்தில் வேலையை செய்து முடிக்கலாம் குறிப்பிட்ட காலத்தில் வேலையை செய்து முடிக்கலாம்,HUMAN
TAM_HUAI_TR_1369,குறைஞ்ச நேரத்துல பள்ளு விலக்கி முடிச்சிறலாம்.  குறைஞ்ச நேரத்துல அதை விலக்கி முடிச்சிறலாம்.,HUMAN
TAM_HUAI_TR_1370,குறைந்த செலவு  குறைந்த செலவு ,HUMAN
TAM_HUAI_TR_1371,கேசத்தை பராமரிக்க ஆயுர்வேதம் சிறந்தது  கேசத்தை பராமரிக்க இது சிறந்தது,HUMAN
TAM_HUAI_TR_1372,கேமரா குவாலிட்டி நல்லா இல்லை  கேமரா மட்டும் நல்லா இல்லை,HUMAN
TAM_HUAI_TR_1373,கேமரா சுமார் கேமரா சுமார்,HUMAN
TAM_HUAI_TR_1374,கொஞ்சம் காஸ்ட்டா இருக்குற மாதிரி இருக்கு  கொஞ்சம் நல்லா இருக்குற மாதிரி இருக்கு,HUMAN
TAM_HUAI_TR_1375,கொஞ்சம் டார்க் கலரா இருந்திருந்தால் நல்லா இருந்திருக்கும் விலை ஜாஸ்தி தான் ஆனா அதுக்கு ஏத்த உழைப்பு உழைக்கிறது கொஞ்சம் டார்க் ##ஸ் இருந்திருந்தால் நல்லா இருந்திருக்கும் விலை ஜாஸ்தி தான் ஆனா அதுக்கு ஏத்த உழைப்பு உழைக்கிறது,HUMAN
TAM_HUAI_TR_1376,கொஞ்சம் ரொம்ப பெருசா இருக்கு கொஞ்சம் கொஞ்சம் பெருசா இருக்கு,HUMAN
TAM_HUAI_TR_1377,கொஞ்சம் ஸ்கிராட்ச் ஆகுது மேல  கொஞ்சம் ஸ்கிராட்ச் பண்ணி மேல,HUMAN
TAM_HUAI_TR_1378,"சமீபத்தில் நான் ஒரு சன்ஸ்கிரீனை வாங்கினேன், அதன் அமைப்பு நன்றாக இல்லை மற்றும் அது இரசாயன வாசனையுடன் உள்ளது சமீபத்தில் , ஒரு சன்ஸ்கிரீனை வாங்கினேன், அதன் அமைப்பு நன்றாக இல்லை மற்றும் அது இரசாயன வாசனையுடன் உள்ளது",HUMAN
TAM_HUAI_TR_1379,சரும எரிச்சல்  சரும எரிச்சல் ,HUMAN
TAM_HUAI_TR_1380,சரும பிரச்சனை ஏற்படும் சரும நோய்கள் ஏற்படும்,HUMAN
TAM_HUAI_TR_1381,சருமத்தில் அரிப்பு வரலாம் சருமத்தில் புற்றுநோய் வரலாம்,HUMAN
TAM_HUAI_TR_1382,சருமத்திற்க்கு நன்றாக உள்ளது சருமத்திற்க்கு உதவியாக உள்ளது,HUMAN
TAM_HUAI_TR_1383,சருமம் வறட்சி மற்றும் அதிகப்படியான வேதியல் பொருட்கள்  சருமம் வறட்சி மற்றும் அரிப்பு வேதியல் பொருட்கள்,HUMAN
TAM_HUAI_TR_1384,சருமம் வீணாகிறது சருமம் வீணாகிறது,HUMAN
TAM_HUAI_TR_1385,சவுண்ட் நல்லா இருக்கும் bass நல்லா இருக்கும்  சவுண்ட் நன்றாக இருக்கும் bass நல்லா இருக்கும்,HUMAN
TAM_HUAI_TR_1386,சாப்டான மெட்டீரியல் கால வெச்சோம்னா ரொம்ப நல்லா இருக்கும் சாப்டான கொஞ்ச கால வெச்சோம்னா ரொம்ப நல்லா இருக்கும்,HUMAN
TAM_HUAI_TR_1387,சாம்சங் ஹெட்செட் குவாலிட்டிய இருக்கும் சாம்சங் ஹெட்செட் போன்று இருக்கும்,HUMAN
TAM_HUAI_TR_1388,சார்ஜ் ஏற்றுவது  சார்ஜ் ஏற்றுவது ,HUMAN
TAM_HUAI_TR_1389,சார்ஜ் நல்லா நிக்குது  சார்ஜ் பண்ணி நிக்குது,HUMAN
TAM_HUAI_TR_1390,சார்ஜ் போடும் போது சூடாகுது சார்ஜ் போடும் இடம் சூடாகுது,HUMAN
TAM_HUAI_TR_1391,சிகைக்கு ஆரோக்கியமாக உள்ளது. சிகைக்கு அருகில் உள்ளது.,HUMAN
TAM_HUAI_TR_1392,"சில நேரங்களில் அது அதிக நுரை கொடுக்காது மற்றும் அது விலை உயர்ந்தது சில நேரங்களில் , அதிக நுரை கொடுக்காது மற்றும் அது விலை உயர்ந்தது",HUMAN
TAM_HUAI_TR_1393,சில நேரத்துல நம்ம செல்பி மேட்ச் பண்ண வேண்டியது இருக்குது 3500 எல்லாம் செருப்பு என்பது கொஞ்சம் ஜாஸ்தி தான் சில நேரத்துல நம்ம செல்பி மேட்ச் பண்ண வேண்டியது இருக்குது 3500 எல்லாம் செருப்பு என்பது கொஞ்சம் ஸ்பெஷல் தான்,HUMAN
TAM_HUAI_TR_1394,சில நேரம் விரையம் பண்ணுது.  சில நேரம் வேலை பண்ணுது.,HUMAN
TAM_HUAI_TR_1395,சிறந்த இஞ்சின் சிறந்த இஞ்சின்,HUMAN
TAM_HUAI_TR_1396,சிறிது நாட்கள் பயன்பட்டிலேயே நிறம் மாறிவிடுகிறது. சிறிது நாட்கள் கழித்து நிறம் மாறிவிடுகிறது.,HUMAN
TAM_HUAI_TR_1397,சிறிய கார சுவையுடன் எதுவாக இருக்கும் சிறிய கார சுவையுடன் நன்றாக இருக்கும்,HUMAN
TAM_HUAI_TR_1398,சிறுவர்களுக்கு கையடக்க பொம்மை சிறப்பானது சிறுவர்களுக்கு இந்த பொம்மை சிறப்பானது,HUMAN
TAM_HUAI_TR_1399,சீக்காவே பரவால்ல போல இருக்கு இந்த ஷாம்ப சீக்காவே பரவால்ல போல . இந்த ஷாம்ப,HUMAN
TAM_HUAI_TR_1400,சீக்கிரம் சாயம் போயிடும் வாங்கும்போது ஒரு கலரா இருந்துச்சு இப்ப வேற கலர் ஆயிருச்சு சீக்கிரம் சாயம் போயிடும் வாங்கும்போது கலர் கலரா இருந்துச்சு இப்ப வேற கலர் ஆயிருச்சு,HUMAN
TAM_HUAI_TR_1401,சீக்கிரம் வெளுத்து போயிருது சீக்கிரம் வந்து போயிருது,HUMAN
TAM_HUAI_TR_1402,சீப் அண்ட் பெஸ்ட் குவாலிட்டி  சீப் அண்ட் ரன் குவாலிட்டி,HUMAN
TAM_HUAI_TR_1403,சும்மா சும்மா ஹேங் ஆயிரும் சும்மா ஒவ்வொரு ஹேங் ஆயிரும்,HUMAN
TAM_HUAI_TR_1404,சுலபமாக இணக்க முடியும்  சுலபமாக எழுத முடியும்,HUMAN
TAM_HUAI_TR_1405,சுலபமாக எடுத்து செல்ல முடியும்  சுலபமாக எடுத்து வைக்க முடியும்,HUMAN
TAM_HUAI_TR_1406,சுவை நல்லா இருக்கும்  சுவை நன்றாக இருக்கும்,HUMAN
TAM_HUAI_TR_1407,செயல்பாட்டில் உள்ளது  செயல்பாட்டில் உள்ளது ,HUMAN
TAM_HUAI_TR_1408,சோசியல் மீடியாவே ஒரே மிஸ்  கைடு பண்ணுது சோசியல் மீடியாவே ஒரே மிஸ் ##ட் பண்ணுது,HUMAN
TAM_HUAI_TR_1409,டயர் அண்ட் டீப்ப அடிக்கடி மாத்திக்கிட்டு இருக்க வேண்டி இருக்கும்.  டயர் அண்ட் டீப்ப அடிக்கடி மாத்திக்கிட்டு இருக்க வேண்டியது இருக்கும்.,HUMAN
TAM_HUAI_TR_1410,டாட் அண்ட் கீ ஃபேஸ்வாஷ் ரிசல்ட் பரவால்ல சாரி சிக் கிளிக் ஆசிட்  இருக்குறதால ஆயில் கொஞ்சம் குறையுது ஸ்கிரீன்ல  டாட் அண்ட் கீ ஃபேஸ்வாஷ் ரிசல்ட் பரவால்ல . சிக் கிளிக் ஆசிட் இருக்குறதால ஆயில் கொஞ்சம் குறையுது ஸ்கிரீன்ல,HUMAN
TAM_HUAI_TR_1411,டிஜிட்டல் வாட்ச் ஈசி மைண்டைன்ஸ் டு  டிஜிட்டல் வாட்ச் ஈசி - டு,HUMAN
TAM_HUAI_TR_1412,டைட்டன் வாட்ச் குவாலிட்டிய இருக்கும் டைட்டன் மற்றும் குவாலிட்டிய இருக்கும்,HUMAN
TAM_HUAI_TR_1413,டைப் பண்ணி கொஞ்ச நேரம் கழிச்சு தான் ஸ்கிரீன்ல வரும் காசுக்கு வேஸ்ட் டைப் பண்ணி ரொம்ப நேரம் கழிச்சு தான் ஸ்கிரீன்ல வரும் காசுக்கு வேஸ்ட்,HUMAN
TAM_HUAI_TR_1414,ட்ரெஸ் துவைகளானாலும் இது உதவுது  ட்ரெஸ் குறைக்க இது உதவுது,HUMAN
TAM_HUAI_TR_1415,தசை பிடிப்பு ஏற்படும் தசை வலி ஏற்படும்,HUMAN
TAM_HUAI_TR_1416,தசைகளுக்கு பாதிப்பு ஏற்படும் தசைகளுக்கு சேதம் ஏற்படும்,HUMAN
TAM_HUAI_TR_1417,"தண்ணி பட்டா அடிக்கடி பேட்டரி மாத்தணும்.   தண்ணி பட்டா , பேட்டரி மாத்தணும்.",HUMAN
TAM_HUAI_TR_1418,தண்ணீர்  பட்டால்  மணிஒடாது தண்ணீர் இருந்தால் மணிஒடாது,HUMAN
TAM_HUAI_TR_1419,தரத்திற்கு ஏற்ற விலை  தரத்திற்கு ஏற்ப விலை,HUMAN
TAM_HUAI_TR_1420,தரமான பொருளை வாங்குனா அதிக நாள் உழைக்கும். இல்லைனா குறைஞ்ச நாள் தான் உழைக்கும்.  தரமான பொருளை வாங்குனா அதிக காலம் உழைக்கும். இல்லைனா குறைஞ்ச நாள் தான் உழைக்கும்.,HUMAN
TAM_HUAI_TR_1421,தரமான மின்கலம். தரமான மின்கலம்.,HUMAN
TAM_HUAI_TR_1422,"தலை குளிச்சிட்டு வந்தா பாத்ரூம் ஃபுல்லா முடி தலை குளிச்சிட்டு , பாத்ரூம் ஃபுல்லா முடி",HUMAN
TAM_HUAI_TR_1423,தலை முடி உதிரும் தலை விரைவில் உதிரும்,HUMAN
TAM_HUAI_TR_1424,தலை முடி யின் அழுக்கு வெளியேறுகிறது தலை முடி யின் முடி வெளியேறுகிறது,HUMAN
TAM_HUAI_TR_1425,தலைக்கு என்னை தடவுறதால தலைவலி இல்லை.  தலைக்கு என்னை தடவுறதால பலன் இல்லை.,HUMAN
TAM_HUAI_TR_1426,தலைமுடி சுத்தமாகவும் கருப்பாகவும் உள்ளது தலைமுடி சற்று கருப்பாகவும் உள்ளது,HUMAN
TAM_HUAI_TR_1427,தலைமூடி உதிர்கிறது தலைமூடி உதிர்கிறது,HUMAN
TAM_HUAI_TR_1428,தலைமூடி பளபளப்பாக உள்ளது தலைமூடி மட்டுமே உள்ளது,HUMAN
TAM_HUAI_TR_1429,துணி தரமாக உள்ளது துணி விற்பனையில் உள்ளது,HUMAN
TAM_HUAI_TR_1430,தெளிவாக கேட்க உதவுகிறது தெளிவாக பேச உதவுகிறது,HUMAN
TAM_HUAI_TR_1431,தேங்காய் எண்ணெய் யூஸ் பண்ணா போச்சு தேங்காய் எண்ணெய் மட்டும் பண்ணா போச்சு,HUMAN
TAM_HUAI_TR_1432,தேங்காய் எண்ணெய் யூஸ் பண்றன். நோ கெமிக்கல்  தேங்காய் ##யை யூஸ் பண்றன். நோ கெமிக்கல்,HUMAN
TAM_HUAI_TR_1433,தேய்மானம் ஏற்படுகிறது தேய்மானம் ஏற்படுகிறது,HUMAN
TAM_HUAI_TR_1434,தேவையான  நேரத்தில் பயன்படுத்தலாம் தேவையான இடங்களில் பயன்படுத்தலாம்,HUMAN
TAM_HUAI_TR_1435,தொல் பாதிப்படைகிறது தொல் பாதிப்படைகிறது,HUMAN
TAM_HUAI_TR_1436,தொழில் துறைக்கு அவசியம் பாதுகாப்பானது  தொழில் துறைக்கு இது பாதுகாப்பானது,HUMAN
TAM_HUAI_TR_1437,தொழில்நுட்ப முன்னணி  தொழில்நுட்ப முன்னணி ,HUMAN
TAM_HUAI_TR_1438,தோல் நோய்  தோல் நோய் ,HUMAN
TAM_HUAI_TR_1439,தோல் வியாதி வருகிறது தோல் புற்றுநோய் வருகிறது,HUMAN
TAM_HUAI_TR_1440,தோற்றத்தின் மதிப்பு நன்றாக இருக்கும் தோற்றத்தின் மதிப்பு மாறாமல் இருக்கும்,HUMAN
TAM_HUAI_TR_1441,நம் தோற்றத்தை மேன்மை படுத்துகிறது நம் தோற்றத்தை அழகு படுத்துகிறது,HUMAN
TAM_HUAI_TR_1442,நம் நாட்டு தட்பவெட்ப நிலைக்கு தேவையற்றது  நம் நாட்டின் தட்பவெட்ப நிலைக்கு தேவையற்றது,HUMAN
TAM_HUAI_TR_1443,நம்ம மேல வாசனை வருதோ இல்லையோ நம்ம குளிச்சிட்டு வந்த பிறகு பாத்ரூம் பூரா வாசனை அடிக்கும் நம்ம மேல வாசனை வருதோ இல்லையோ நம்ம மேல வந்த பிறகு பாத்ரூம் பூரா வாசனை அடிக்கும்,HUMAN
TAM_HUAI_TR_1444,நம்முடைய நேரத்தை வீணடிக்கிறது நம்முடைய சக்தியை வீணடிக்கிறது,HUMAN
TAM_HUAI_TR_1445,நல்ல சவுண்ட் குவாலிட்டடி நல்ல ஊர் குவாலிட்டடி,HUMAN
TAM_HUAI_TR_1446,நல்ல பங்க்ஷன் ஆகும்  நல்ல வேலை ஆகும்,HUMAN
TAM_HUAI_TR_1447,நல்ல வேலை செய்து நல்ல வேலையை செய்து,HUMAN
TAM_HUAI_TR_1448,நல்லா இருக்கு இந்த நெயில் பாலிஷ் கை கலருக்கு நல்லா இல்ல நல்லா இருக்கு இந்த நெயில் பாலிஷ் கலர் கலருக்கு நல்லா இல்ல,HUMAN
TAM_HUAI_TR_1449,நல்லா இருந்திருக்கும் லூசு பெருசா இருந்திருந்தா நல்லா இருந்திருக்கும் தட ஸ்கிரீன் வாங்கணும்னு ரொம்ப நாளா நெனச்சிட்டு இருந்தேன் கையில எடுத்துட்டு போறதுக்கு வசதியா இருக்கு நல்லா இருந்திருக்கும் லூசு பெருசா இருந்திருந்தா நல்லா இருக்கு தட ஸ்கிரீன் வாங்கணும்னு ரொம்ப நாளா நெனச்சிட்டு இருந்தேன் கையில எடுத்துட்டு போறதுக்கு வசதியா இருக்கு,HUMAN
TAM_HUAI_TR_1450,நல்லா ஒழைக்குது நல்லா ஒழைக்குது,HUMAN
TAM_HUAI_TR_1451,நல்லா ஓடும் இதுவரைக்கும் மோட்டார் ல பிரச்சனை வந்தது இல்லை  நல்லா ஓடும் இதுவரைக்கும் மோட்டார் சைக்கிள் பிரச்சனை வந்தது இல்லை,HUMAN
TAM_HUAI_TR_1452,நல்லா கேமரா குவாலிட்டி நல்லா இருப்பது குவாலிட்டி,HUMAN
TAM_HUAI_TR_1453,நல்லா நுரை வருது நல்லா நடந்து வருது,HUMAN
TAM_HUAI_TR_1454,நன்றாக உழைக்கிறது நன்றாக உழைக்கிறது,HUMAN
TAM_HUAI_TR_1455,நன்றாக உள்ளது நன்றாக உள்ளது,HUMAN
TAM_HUAI_TR_1456,நா யூஸ் பண்ணல  நா . பண்ணல,HUMAN
TAM_HUAI_TR_1457,நான் 23 வருசமா சொனாட்டா கம்பெனி ஒரே வாட்சதான் யூஸ் பண்றேன். பேட்டரி தவிர வேற பிரச்னை இல்லை.  நான் 23 வருடங்களாக சொனாட்டா கம்பெனி ஒரே வாட்சதான் யூஸ் பண்றேன். பேட்டரி தவிர வேற பிரச்னை இல்லை.,HUMAN
TAM_HUAI_TR_1458,நான் அதெல்லாம் யூஸ் பண்றது இல்ல நான் அதெல்லாம் யூஸ் பண்ண இல்ல,HUMAN
TAM_HUAI_TR_1459,நான் அதெல்லாம் யூஸ் பண்றது இல்ல நான் கூட யூஸ் பண்றது இல்ல,HUMAN
TAM_HUAI_TR_1460,நான் எட்டு ஆண்டுகளாக இந்த வழலையை பயன்படுத்துகிறேன். நன்றாக உள்ளது. நான் எட்டு ஆண்டுகளாக எனது வழலையை பயன்படுத்துகிறேன். நன்றாக உள்ளது.,HUMAN
TAM_HUAI_TR_1461,நான் ஒரே பிராண்டை பயன் படுத்துறது இல்லை நான் ஒரே பிராண்டை பயன் படுத்தி இல்லை,HUMAN
TAM_HUAI_TR_1462,நான் ஓட்டுறது இல்ல நான் மட்டும் இல்ல,HUMAN
TAM_HUAI_TR_1463,நான் தேவை படுறோப்ப மட்டும் தான் யூஸ் பண்ணுவேன்.  நான் ஒரு படுறோப்ப மட்டும் தான் யூஸ் பண்ணுவேன்.,HUMAN
TAM_HUAI_TR_1464,"நான் பயன்படுத்தும் வாசனை திரவியம் மிகவும் நல்ல வாசனையாக இருக்கிறது, அது நீண்ட காலம் நீடிக்கும் மற்றும் லேசான வாசனையுடன் இருக்கும் நான் பயன்படுத்தும் ஒரு திரவியம் மிகவும் நல்ல வாசனையாக இருக்கிறது, அது நீண்ட காலம் நீடிக்கும் மற்றும் லேசான வாசனையுடன் இருக்கும்",HUMAN
TAM_HUAI_TR_1465,நான் யூஸ் பண்ணுற டெல் கம்பெனி பரந்து நல்ல உழைக்குது. நான் யூஸ் பண்ணுற டெல் கம்பெனி பரந்து ##பட்டு உழைக்குது.,HUMAN
TAM_HUAI_TR_1466,நான் யூஸ் பண்ணுற பஜாஜ் டூ வீலர் பைக்ல கொஞ்சம் பெட்ரொல அதிக கிலோமீட்டர் போகலாம்.  நான் யூஸ் பண்ணுற பஜாஜ் டூ வீலர் பைக்ல கொஞ்சம் பெட்ரொல அதிக ##மா போகலாம்.,HUMAN
TAM_HUAI_TR_1467,நான் யூஸ் பண்ற ஃபேஸ் வாஷ் நல்லா ஸ்மெல் இருக்கு நான் யூஸ் பண்ற ஃபேஸ் வாஷ் என்ன ஸ்மெல் இருக்கு,HUMAN
TAM_HUAI_TR_1468,நான் யூஸ் பண்ற ஃபேஸ் வாஷ்னால என் முகத்தில் உள்ள என்னை பிசுக்கு கம்மியா இருக்கு நான் யூஸ் பண்ற ஃபேஸ் வாஷ்னால என் சுன்னி உள்ள என்னை பிசுக்கு கம்மியா இருக்கு,HUMAN
TAM_HUAI_TR_1469,நான் யூஸ் பண்ற ஃபேஸ் வாஷ்னால என் முகம் பொலிவா இருக்கு நான் யூஸ் பண்ற செக்ஸ் வாஷ்னால என் முகம் பொலிவா இருக்கு,HUMAN
TAM_HUAI_TR_1470,நான் யூஸ் பண்ற பேஸ் வாஷ்ல நல்ல நுரை வருது நான் யூஸ் செய்த பேஸ் வாஷ்ல நல்ல நுரை வருது,HUMAN
TAM_HUAI_TR_1471,நான் வந்து ரீசண்டா புக்கு வாங்க அது நல்லா இருக்கு நான் வந்து ரீசண்டா புக்கு வாங்க அது எப்படி இருக்கு,HUMAN
TAM_HUAI_TR_1472,நான்றாக நுறை வரும். நான்றாக மாறி வரும்.,HUMAN
TAM_HUAI_TR_1473,நிறமிகள் மற்றும் சுவை தேவையற்றது  நிறமிகள் மற்றும் சாயம் தேவையற்றது,HUMAN
TAM_HUAI_TR_1474,நிறம் மாறும்  நிறம் மாறும் ,HUMAN
TAM_HUAI_TR_1475,நிறைய டிசைன் உள்ளது நிறைய தகவல்கள் உள்ளது,HUMAN
TAM_HUAI_TR_1476,நிறைய பேரு ரொம்ப காஸ்ட்லியான பிராண்டு தான் ஒரு கெத்து இருப்பாங்க நிறைய பேரு ரொம்ப பெரிய பிராண்டு தான் ஒரு கெத்து இருப்பாங்க,HUMAN
TAM_HUAI_TR_1477,நிறைய வகை இல்லை. நிறைய புத்தகங்கள் இல்லை.,HUMAN
TAM_HUAI_TR_1478,நிறைய ஷார்ட்ஸ் பார்த்து தான் இந்த பிராண்ட் நான் ட்ரை பண்ணேன் நிறைய ஷார்ட்ஸ் பார்த்து தான் இந்த பிராண்ட் ஐ ட்ரை பண்ணேன்,HUMAN
TAM_HUAI_TR_1479,நீடித்த நறுமணம்  நீடித்த நறுமணம் ,HUMAN
TAM_HUAI_TR_1480,நீண்ட நேரம் ஆற்றல் நிற்பதில்லை. நீண்ட காலத்திற்கு ஆற்றல் நிற்பதில்லை.,HUMAN
TAM_HUAI_TR_1481,நெகட்டிவ் கமெண்ட் ஒன்னு இல்ல  நெகட்டிவ் கமெண்ட் எதுவும் இல்ல,HUMAN
TAM_HUAI_TR_1482,நேரத்தை சேமிக்கலாம் நேரத்தை சேமிக்கலாம்,HUMAN
TAM_HUAI_TR_1483,நேரத்தை வீண் செய்கிறது நேரத்தை முடிவு செய்கிறது,HUMAN
TAM_HUAI_TR_1484,நேரம் பார்க்க உதவுகிறது நேரம் அதிகரிக்க உதவுகிறது,HUMAN
TAM_HUAI_TR_1485,"நேரம் பார்க்கவும் மற்றும் ஒரு சில நேரங்களில் பணிகளை முடிக்கவும் உதவுகிறது நேரம் பார்க்கவும் மற்றும் , சில நேரங்களில் பணிகளை முடிக்கவும் உதவுகிறது",HUMAN
TAM_HUAI_TR_1486,நேர்த்தியான கைக்கடிகாரம். நேர்த்தியான கைக்கடிகாரம்.,HUMAN
TAM_HUAI_TR_1487,நோக்கியா செல் போன் நல்லா இல்ல நோக்கியா செல் போன் அறிமுகம் இல்ல,HUMAN
TAM_HUAI_TR_1488,நோக்கியா ஹெட்செட் நல்லா இல்ல நோக்கியா போன் நல்லா இல்ல,HUMAN
TAM_HUAI_TR_1489,பயத்தம்மாவு போட்டு தேச்சாவே இதை விட பெட்டரா இருக்கும்னு நினைக்கிறேன் பயத்தம்மாவு போட்டு வைத்தால் இதை விட பெட்டரா இருக்கும்னு நினைக்கிறேன்,HUMAN
TAM_HUAI_TR_1490,பயனிக்க உதவுகிறது பயனிக்க உதவுகிறது,HUMAN
TAM_HUAI_TR_1491,பயன்படுத்துவதில்லை. பயன்படுத்துவதில்லை.,HUMAN
TAM_HUAI_TR_1492,பராமரிப்பு செலவு அதிகம். பராமரிப்பு செலவுகள் அதிகம்.,HUMAN
TAM_HUAI_TR_1493,பல் சுத்தமாக உள்ளது பல் மருத்துவர் உள்ளது,HUMAN
TAM_HUAI_TR_1494,பல் பளிச்சிடுகிறது பல் பளிச்சிடுகிறது,HUMAN
TAM_HUAI_TR_1495,பழுதடைந்தால் சரி செய்வது கடினம் பழுதடைந்தால் சரி செய்வதும் கடினம்,HUMAN
TAM_HUAI_TR_1496,பள பள முகம் தரும் பள வெள்ளை முகம் தரும்,HUMAN
TAM_HUAI_TR_1497,பளபளப்பு தன்மை தரும் பளபளப்பு காட்சி தரும்,HUMAN
TAM_HUAI_TR_1498,பற்களின் உறுதி குளைகிறது பற்களின் பால் குளைகிறது,HUMAN
TAM_HUAI_TR_1499,பற்களுக்கு தேய்மானம் ஏற்படும் பற்களுக்கு வீக்கம் ஏற்படும்,HUMAN
TAM_HUAI_TR_1500,பற்களை சுகாதாரமாக வைத்திருக்க உதவும்  பற்களை பாதுகாப்பாக வைத்திருக்க உதவும்,HUMAN
TAM_HUAI_TR_1501,பற்கள் சுத்தமாக உள்ளது பற்கள் நன்றாக உள்ளது,HUMAN
TAM_HUAI_TR_1502,பற்கள் சுத்தமாகிறது  பற்கள் சுத்தமாகிறது ,HUMAN
TAM_HUAI_TR_1503,பஜாஜ்  வண்டி நல்லா  இல்ல பஜாஜ் வண்டி மட்டும் இல்ல,HUMAN
TAM_HUAI_TR_1504,பாடி ஸ்பிரே யூஸ் பண்ணதுல பாடி மியூசிக் யூஸ் பண்ணதுல,HUMAN
TAM_HUAI_TR_1505,பாடி ஸ்பிரே யூஸ் பண்ணவில்லை  பாடி ஸ்பிரே மிஸ் பண்ணவில்லை,HUMAN
TAM_HUAI_TR_1506,பாட்டு கேட்குறதுக்கு உதவுது.  பாட்டு எனக்கு உதவுது.,HUMAN
TAM_HUAI_TR_1507,பாதங்களை பாதுகாக்கிறது பாதங்களை பாதுகாக்கிறது,HUMAN
TAM_HUAI_TR_1508,பாதுகாப்பது கடினம் பாதுகாப்பது கடினம்,HUMAN
